corpus,source_system,node_type,document_or_rulebook_part,provision_or_paragraph_title,threshold,node_id,stable_key,url,metadata_part_title,metadata_chapter_number,metadata_article_number,occurrence_in_node,context
rulebook_rule,local_rulebook_db,rule,Definition of Capital,12.1,£1 million,f51034f25a3c1903,rule:part:pra-rules/definition-of-capital/01-06-2026:12.1,https://www.prarulebook.co.uk/pra-rules/definition-of-capital/01-06-2026#14387c84bb1f478ab5d8e896e0d0a003,Definition of Capital,,,3,"of the base capital resources requirement set out in the table below: Firm category Amount: Currency equivalent bank €5 million small specialist bank The higher of €1 million and £1 million building society The higher of €1 million and £1 million designated investment firm £750,000"
rulebook_rule,local_rulebook_db,rule,Definition of Capital,12.1,£1 million,f51034f25a3c1903,rule:part:pra-rules/definition-of-capital/01-06-2026:12.1,https://www.prarulebook.co.uk/pra-rules/definition-of-capital/01-06-2026#14387c84bb1f478ab5d8e896e0d0a003,Definition of Capital,,,5,"table below: Firm category Amount: Currency equivalent bank €5 million small specialist bank The higher of €1 million and £1 million building society The higher of €1 million and £1 million designated investment firm £750,000"
rulebook_rule,local_rulebook_db,rule,Definition of Capital,12.1,"£750,000",f51034f25a3c1903,rule:part:pra-rules/definition-of-capital/01-06-2026:12.1,https://www.prarulebook.co.uk/pra-rules/definition-of-capital/01-06-2026#14387c84bb1f478ab5d8e896e0d0a003,Definition of Capital,,,6,"rrency equivalent bank €5 million small specialist bank The higher of €1 million and £1 million building society The higher of €1 million and £1 million designated investment firm £750,000"
rulebook_rule,local_rulebook_db,rule,Definition of Capital,12.1,€1 million,f51034f25a3c1903,rule:part:pra-rules/definition-of-capital/01-06-2026:12.1,https://www.prarulebook.co.uk/pra-rules/definition-of-capital/01-06-2026#14387c84bb1f478ab5d8e896e0d0a003,Definition of Capital,,,2,"to or in excess of the base capital resources requirement set out in the table below: Firm category Amount: Currency equivalent bank €5 million small specialist bank The higher of €1 million and £1 million building society The higher of €1 million and £1 million designated investment firm £750,000"
rulebook_rule,local_rulebook_db,rule,Definition of Capital,12.1,€1 million,f51034f25a3c1903,rule:part:pra-rules/definition-of-capital/01-06-2026:12.1,https://www.prarulebook.co.uk/pra-rules/definition-of-capital/01-06-2026#14387c84bb1f478ab5d8e896e0d0a003,Definition of Capital,,,4,"set out in the table below: Firm category Amount: Currency equivalent bank €5 million small specialist bank The higher of €1 million and £1 million building society The higher of €1 million and £1 million designated investment firm £750,000"
rulebook_rule,local_rulebook_db,rule,Definition of Capital,12.1,€5 million,f51034f25a3c1903,rule:part:pra-rules/definition-of-capital/01-06-2026:12.1,https://www.prarulebook.co.uk/pra-rules/definition-of-capital/01-06-2026#14387c84bb1f478ab5d8e896e0d0a003,Definition of Capital,,,1,"maintain at all times capital resources equal to or in excess of the base capital resources requirement set out in the table below: Firm category Amount: Currency equivalent bank €5 million small specialist bank The higher of €1 million and £1 million building society The higher of €1 million and £1 million designated investment firm £750,000"
rulebook_rule,local_rulebook_db,rule,Disclosure (CRR),Article 450(1),EUR 1 million,ade9426f505b1329,rule:part:pra-rules/disclosure-crr/01-06-2026:2145749a63fa44f48aab14d5d54ba0f4:1,https://www.prarulebook.co.uk/pra-rules/disclosure-crr/01-06-2026#cf526a726ed143ee82796098b0fbd0f3,Disclosure (CRR),,,1,"and deferred, the number of beneficiaries of those payments and highest payment that has been awarded to a single person; (i) the number of individuals that have been remunerated EUR 1 million or more per financial year, with the remuneration between EUR 1 million and EUR 5 million broken down into pay bands of EUR 500 000 and with the remuneration of EUR 5 million and"
rulebook_rule,local_rulebook_db,rule,Disclosure (CRR),Article 450(1),EUR 1 million,ade9426f505b1329,rule:part:pra-rules/disclosure-crr/01-06-2026:2145749a63fa44f48aab14d5d54ba0f4:1,https://www.prarulebook.co.uk/pra-rules/disclosure-crr/01-06-2026#cf526a726ed143ee82796098b0fbd0f3,Disclosure (CRR),,,2,"payment that has been awarded to a single person; (i) the number of individuals that have been remunerated EUR 1 million or more per financial year, with the remuneration between EUR 1 million and EUR 5 million broken down into pay bands of EUR 500 000 and with the remuneration of EUR 5 million and above broken down into pay bands of EUR 1 million; (j) [Note: Provision"
rulebook_rule,local_rulebook_db,rule,Disclosure (CRR),Article 450(1),EUR 1 million,ade9426f505b1329,rule:part:pra-rules/disclosure-crr/01-06-2026:2145749a63fa44f48aab14d5d54ba0f4:1,https://www.prarulebook.co.uk/pra-rules/disclosure-crr/01-06-2026#cf526a726ed143ee82796098b0fbd0f3,Disclosure (CRR),,,6,"e remuneration between EUR 1 million and EUR 5 million broken down into pay bands of EUR 500 000 and with the remuneration of EUR 5 million and above broken down into pay bands of EUR 1 million; (j) [Note: Provision deleted] (k) information on whether the institution benefits from a derogation laid down in the Remuneration Part of the PRA Rulebook at 5.3 , and/or 12.2 (s"
rulebook_rule,local_rulebook_db,rule,Disclosure (CRR),Article 450(1),EUR 5 million,ade9426f505b1329,rule:part:pra-rules/disclosure-crr/01-06-2026:2145749a63fa44f48aab14d5d54ba0f4:1,https://www.prarulebook.co.uk/pra-rules/disclosure-crr/01-06-2026#cf526a726ed143ee82796098b0fbd0f3,Disclosure (CRR),,,3,"been awarded to a single person; (i) the number of individuals that have been remunerated EUR 1 million or more per financial year, with the remuneration between EUR 1 million and EUR 5 million broken down into pay bands of EUR 500 000 and with the remuneration of EUR 5 million and above broken down into pay bands of EUR 1 million; (j) [Note: Provision deleted] (k) infor"
rulebook_rule,local_rulebook_db,rule,Disclosure (CRR),Article 450(1),EUR 5 million,ade9426f505b1329,rule:part:pra-rules/disclosure-crr/01-06-2026:2145749a63fa44f48aab14d5d54ba0f4:1,https://www.prarulebook.co.uk/pra-rules/disclosure-crr/01-06-2026#cf526a726ed143ee82796098b0fbd0f3,Disclosure (CRR),,,5,"ated EUR 1 million or more per financial year, with the remuneration between EUR 1 million and EUR 5 million broken down into pay bands of EUR 500 000 and with the remuneration of EUR 5 million and above broken down into pay bands of EUR 1 million; (j) [Note: Provision deleted] (k) information on whether the institution benefits from a derogation laid down in the Remuner"
rulebook_rule,local_rulebook_db,rule,Disclosure (CRR),Article 450(1),"EUR 500,000",ade9426f505b1329,rule:part:pra-rules/disclosure-crr/01-06-2026:2145749a63fa44f48aab14d5d54ba0f4:1,https://www.prarulebook.co.uk/pra-rules/disclosure-crr/01-06-2026#cf526a726ed143ee82796098b0fbd0f3,Disclosure (CRR),,,4,"ber of individuals that have been remunerated EUR 1 million or more per financial year, with the remuneration between EUR 1 million and EUR 5 million broken down into pay bands of EUR 500 000 and with the remuneration of EUR 5 million and above broken down into pay bands of EUR 1 million; (j) [Note: Provision deleted] (k) information on whether the institution benefits"
rulebook_rule,local_rulebook_db,rule,Internal Capital Adequacy Assessment,9.33,"£877,000",ffd82e6f68a43c30,rule:part:pra-rules/internal-capital-adequacy-assessment/01-06-2026:9.33,https://www.prarulebook.co.uk/pra-rules/internal-capital-adequacy-assessment/01-06-2026#4bc37642a8f9469ea1b89021cfbddee7,Internal Capital Adequacy Assessment,,,1,".32 (1) deposits made by small businesses, legal entities, sole proprietorships or partnerships managed as retail exposures provided the total aggregated liabilities are less than £877,000 may also be treated as retail deposits."
rulebook_rule,local_rulebook_db,rule,Large Exposures,1.2,€300 million,adc43aa9063f13d4,rule:part:pra-rules/large-exposures/01-06-2026:1.2,https://www.prarulebook.co.uk/pra-rules/large-exposures/01-06-2026#92306bb49c2e4a8586b8277e962c4dc2,Large Exposures,,,1,"or after 1 January 2022, Article 400(2)(c) of the Large Exposures (CRR) Part . qualifying exposure means an exposure which has an original exposure value greater than or equal to €300 million, calculated in accordance with Articles 389 and 390 of the CRR before taking into account the effect of credit risk mitigation techniques and exemptions set out in Articles 399 to"
rulebook_rule,local_rulebook_db,rule,Leverage Ratio (CRR),Article 429a(1),"€60,000",05ac1911b2e4017b,rule:part:pra-rules/leverage-ratio-crr/01-06-2026:4a1dea0928e54597aef3c00bb3593f19:1,https://www.prarulebook.co.uk/pra-rules/leverage-ratio-crr/01-06-2026#eeaaea4eb4724464b3edf2a00241eab3,Leverage Ratio (CRR),,,1,"and medium-sized businesses which are located in an EEA State in the course of the Coronavirus pandemic, provided that such loans were created before 1 January 2022, do not exceed €60,000 per loan and are subject to a 100% guarantee provided by an EEA State or central bank of an EEA State or the European Central Bank. For the purposes of point (m) of the first subp"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.10,£5 billion,d52ff348b28f2c07,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.10,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#eda6c83544364205be2e8dbf05418c50,Regulatory Reporting,,,1,"changes to this rule are effective from 23:00 on 31/12/2020. A firm satisfies Capital+ condition 5 if it: (1) is part of a consolidation group ; (2) has total assets greater than £5 billion: (a) if the firm is a UK parent institution on the basis of its consolidated situation ; or (b) if the firm is controlled by a UK parent financial holding company , a UK parent mi"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.10A,£5 billion,d40d4aa18671ad04,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.10A,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#2030321f0e22403ca0e103a5ada032d7,Regulatory Reporting,,,1,A firm satisfies Capital+ condition 5 if it is a ring-fenced body that is part of a sub-consolidation group and has total assets greater than £5 billion on a sub-consolidated basis and does not satisfy Capital+ condition 1 on the basis of 20.6 (4) or Capital+ condition 3 on the basis of 20.8 (4).
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.11,£5 billion,84e39b17a9100d56,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.11,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#be81da1bb2fa4ff49a8b3391bb224401,Regulatory Reporting,,,1,"A firm satisfies Capital+ condition 6 if it has total assets greater than £5 billion on an individual basis and: (1) if it is not part of a consolidation group , where it does not satisfy Capital+ condition 1 or Capital+ condition 3 ; or (2) if it is part of a con"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.6,£320 billion,1514cca3501ab36b,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.6,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e464ad7f6e354dfca140dbfd07766b96,Regulatory Reporting,,,2,"sfies Capital+ condition 1 : (1) if the firm is UK parent institution , where it has retail deposits equal to or greater than £50 billion and total assets equal to or greater than £320 billion on the basis of its consolidated situation ; (2) if the firm is controlled by a UK parent financial holding company , a UK parent mixed financial holding company or a UK parent in"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.6,£320 billion,1514cca3501ab36b,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.6,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e464ad7f6e354dfca140dbfd07766b96,Regulatory Reporting,,,4,"that holding company or UK parent institution on a consolidated basis , where it has retail deposits equal to or greater than £50 billion and total assets equal to or greater than £320 billion on the basis of the consolidated situation of that UK holding company or UK parent institution . (3) if the firm is not part of a consolidation group , where it has retail deposit"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.6,£320 billion,1514cca3501ab36b,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.6,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e464ad7f6e354dfca140dbfd07766b96,Regulatory Reporting,,,6,"nt institution . (3) if the firm is not part of a consolidation group , where it has retail deposits equal to or greater than £50 billion and total assets equal to or greater than £320 billion on an individual basis; or (4) if the firm is a ring-fenced body that is part of a sub-consolidation group , where it has retail deposits equal to or greater than £50 billion and"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.6,£320 billion,1514cca3501ab36b,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.6,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e464ad7f6e354dfca140dbfd07766b96,Regulatory Reporting,,,8,"firm is a ring-fenced body that is part of a sub-consolidation group , where it has retail deposits equal to or greater than £50 billion and total assets equal to or greater than £320 billion on a sub-consolidated basis ."
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.6,£50 billion,1514cca3501ab36b,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.6,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e464ad7f6e354dfca140dbfd07766b96,Regulatory Reporting,,,1,"le are effective from 23:00 on 31/12/2020. A firm satisfies Capital+ condition 1 : (1) if the firm is UK parent institution , where it has retail deposits equal to or greater than £50 billion and total assets equal to or greater than £320 billion on the basis of its consolidated situation ; (2) if the firm is controlled by a UK parent financial holding company , a UK p"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.6,£50 billion,1514cca3501ab36b,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.6,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e464ad7f6e354dfca140dbfd07766b96,Regulatory Reporting,,,3,"tution a nd the PRA is responsible for supervision of that holding company or UK parent institution on a consolidated basis , where it has retail deposits equal to or greater than £50 billion and total assets equal to or greater than £320 billion on the basis of the consolidated situation of that UK holding company or UK parent institution . (3) if the firm is not part"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.6,£50 billion,1514cca3501ab36b,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.6,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e464ad7f6e354dfca140dbfd07766b96,Regulatory Reporting,,,5,"idated situation of that UK holding company or UK parent institution . (3) if the firm is not part of a consolidation group , where it has retail deposits equal to or greater than £50 billion and total assets equal to or greater than £320 billion on an individual basis; or (4) if the firm is a ring-fenced body that is part of a sub-consolidation group , where it has re"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.6,£50 billion,1514cca3501ab36b,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.6,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e464ad7f6e354dfca140dbfd07766b96,Regulatory Reporting,,,7,"han £320 billion on an individual basis; or (4) if the firm is a ring-fenced body that is part of a sub-consolidation group , where it has retail deposits equal to or greater than £50 billion and total assets equal to or greater than £320 billion on a sub-consolidated basis ."
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.7,£50 billion,cc814074ab438226,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.7,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#8e930d06b41446fd89be56d1ad3976e0,Regulatory Reporting,,,1,A firm satisfies Capital+ condition 2 if it: (1) satisfies Capital+ condition 1 in accordance with 20.6 (1) or 20.6 (2); and (2) has total assets equal to or greater than £50 billion on an individual basis.
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£320 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,3,"condition 3 : (1) if the firm is a UK parent institution , where it has retail deposits equal to or greater than £50 billion and total assets greater than £5 billion but less than £320 billion on the basis of its consolidated situation ; (2) if the firm is controlled by a UK parent financial holding company , UK parent mixed financial holding company or a UK parent inst"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£320 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,6,"ompany or UK parent institution o n a consolidated basis , where it has retail deposits greater than or equal to £50 billion and total assets greater than £5 billion but less than £320 billion on the basis of the consolidated situation of that UK holding company or UK parent institution ; (3) if the firm is not part of a consolidation group , where it has retail deposit"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£320 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,9,"t institution ; (3) if the firm is not part of a consolidation group , where it has retail deposits greater than £50 billion and total assets greater than £5 billion but less than £320 billion on an individual basis; or (4) if the firm is a ring-fenced body that is part of a sub-consolidation group , where it has retail deposits equal to or greater than £50 billion and"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£320 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,12,"ng-fenced body that is part of a sub-consolidation group , where it has retail deposits equal to or greater than £50 billion and total assets greater than £5 billion but less than £320 billion on a sub-consolidated basis ."
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£5 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,2,"firm satisfies Capital+ condition 3 : (1) if the firm is a UK parent institution , where it has retail deposits equal to or greater than £50 billion and total assets greater than £5 billion but less than £320 billion on the basis of its consolidated situation ; (2) if the firm is controlled by a UK parent financial holding company , UK parent mixed financial holding"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£5 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,5,"sion of that UK holding company or UK parent institution o n a consolidated basis , where it has retail deposits greater than or equal to £50 billion and total assets greater than £5 billion but less than £320 billion on the basis of the consolidated situation of that UK holding company or UK parent institution ; (3) if the firm is not part of a consolidation group ,"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£5 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,8,"lding company or UK parent institution ; (3) if the firm is not part of a consolidation group , where it has retail deposits greater than £50 billion and total assets greater than £5 billion but less than £320 billion on an individual basis; or (4) if the firm is a ring-fenced body that is part of a sub-consolidation group , where it has retail deposits equal to or gr"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£5 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,11,"r (4) if the firm is a ring-fenced body that is part of a sub-consolidation group , where it has retail deposits equal to or greater than £50 billion and total assets greater than £5 billion but less than £320 billion on a sub-consolidated basis ."
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£50 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,1,"are effective from 23:00 on 31/12/2020. A firm satisfies Capital+ condition 3 : (1) if the firm is a UK parent institution , where it has retail deposits equal to or greater than £50 billion and total assets greater than £5 billion but less than £320 billion on the basis of its consolidated situation ; (2) if the firm is controlled by a UK parent financial holding com"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£50 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,4,"ion and the PRA is responsible for supervision of that UK holding company or UK parent institution o n a consolidated basis , where it has retail deposits greater than or equal to £50 billion and total assets greater than £5 billion but less than £320 billion on the basis of the consolidated situation of that UK holding company or UK parent institution ; (3) if the fir"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£50 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,7,"f the consolidated situation of that UK holding company or UK parent institution ; (3) if the firm is not part of a consolidation group , where it has retail deposits greater than £50 billion and total assets greater than £5 billion but less than £320 billion on an individual basis; or (4) if the firm is a ring-fenced body that is part of a sub-consolidation group , wh"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.8,£50 billion,b6c938865f2f1dd6,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.8,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#3b00904374034d90970397890fb22c71,Regulatory Reporting,,,10,"han £320 billion on an individual basis; or (4) if the firm is a ring-fenced body that is part of a sub-consolidation group , where it has retail deposits equal to or greater than £50 billion and total assets greater than £5 billion but less than £320 billion on a sub-consolidated basis ."
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,20.9,£50 billion,e8697974828034b8,rule:part:pra-rules/regulatory-reporting/01-06-2026:20.9,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#caddf5427bed4891acfe38e222930fa5,Regulatory Reporting,,,1,A firm satisfies Capital+ condition 4 if it: (1) satisfies Capital+ condition 3 in accordance with 20.8 (1) or 20.8 (2); and (2) has total assets equal to or greater than £50 billion on an individual basis.
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,7.2,EUR 30 billion,5e7f283097876079,rule:part:pra-rules/regulatory-reporting/01-06-2026:7.2,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e8e1db5fa4b1474fb93fe7d93662ca6d,Regulatory Reporting,,,3,"orting frequency is as follows: (a) weekly if the firm has total assets , calculated in accordance with provisions implementing Council Directive 86/635/EEC, equal or greater than EUR 30 billion on either an individual basis or UK consolidation group basis. This requirement stops applying if the total assets of the firm on both an individual basis and UK consolidation gro"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,7.2,EUR 30 billion,5e7f283097876079,rule:part:pra-rules/regulatory-reporting/01-06-2026:7.2,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e8e1db5fa4b1474fb93fe7d93662ca6d,Regulatory Reporting,,,4,"s or UK consolidation group basis. This requirement stops applying if the total assets of the firm on both an individual basis and UK consolidation group basis reduce to less than EUR 30 billion for at least four consecutive weekly reporting periods, in which case the firm is required to start reporting this data item monthly after the end of last consecutive reporting pe"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,7.2,EUR 30 billion,5e7f283097876079,rule:part:pra-rules/regulatory-reporting/01-06-2026:7.2,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e8e1db5fa4b1474fb93fe7d93662ca6d,Regulatory Reporting,,,5,"last consecutive reporting period; and (b) monthly if the firm has total assets , calculated in accordance with provisions implementing Council Directive 86/635/EEC, of less than EUR 30 billion on both an individual basis and UK consolidation group basis. This requirement stops applying if during any monthly reporting period the total assets of the firm , on either an in"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,7.2,EUR 30 billion,5e7f283097876079,rule:part:pra-rules/regulatory-reporting/01-06-2026:7.2,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e8e1db5fa4b1474fb93fe7d93662ca6d,Regulatory Reporting,,,6,"stops applying if during any monthly reporting period the total assets of the firm , on either an individual basis or UK consolidation group basis, become equal to or greater than EUR 30 billion, in which case the firm is required to start reporting this data item weekly after the end of that reporting period."
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,7.2,£5 billion,5e7f283097876079,rule:part:pra-rules/regulatory-reporting/01-06-2026:7.2,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e8e1db5fa4b1474fb93fe7d93662ca6d,Regulatory Reporting,,,1,"to be reported: (i) every business day if the firm has total assets , calculated in accordance with provisions implementing Council Directive 86/635/EEC, equal to or greater than £5 billion on an individual basis or UK consolidation group basis; and (ii) weekly if the firm has total assets , calculated in accordance with provisions implementing Council Directive 86/6"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,7.2,£5 billion,5e7f283097876079,rule:part:pra-rules/regulatory-reporting/01-06-2026:7.2,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#e8e1db5fa4b1474fb93fe7d93662ca6d,Regulatory Reporting,,,2,"is or UK consolidation group basis; and (ii) weekly if the firm has total assets , calculated in accordance with provisions implementing Council Directive 86/635/EEC, of less than £5 billion on both an individual basis and UK consolidation group basis, if (and for as long as) there is a specific liquidity stress or market liquidity stress in relation to the firm , bra"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,9.3,EUR 30 billion,d12f4d530f4c6bb2,rule:part:pra-rules/regulatory-reporting/01-06-2026:9.3,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#09ca42fb07ce402e9b374858a4f038be,Regulatory Reporting,,,3,"orting frequency is as follows: (a) weekly if the firm has total assets , calculated in accordance with provisions implementing Council Directive 86/635/EEC, equal or greater than EUR 30 billion on either an individual basis or UK consolidation group basis. This requirement stops applying if the total assets of the firm on both an individual basis and UK consolidation gro"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,9.3,EUR 30 billion,d12f4d530f4c6bb2,rule:part:pra-rules/regulatory-reporting/01-06-2026:9.3,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#09ca42fb07ce402e9b374858a4f038be,Regulatory Reporting,,,4,"s or UK consolidation group basis. This requirement stops applying if the total assets of the firm on both an individual basis and UK consolidation group basis reduce to less than EUR 30 billion for at least four consecutive weekly reporting periods, in which case the firm is required to start reporting this data item monthly after the end of last consecutive reporting pe"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,9.3,EUR 30 billion,d12f4d530f4c6bb2,rule:part:pra-rules/regulatory-reporting/01-06-2026:9.3,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#09ca42fb07ce402e9b374858a4f038be,Regulatory Reporting,,,5,"last consecutive reporting period; and (b) monthly if the firm has total assets , calculated in accordance with provisions implementing Council Directive 86/635/EEC, of less than EUR 30 billion on both an individual basis and UK consolidation group basis. This requirement stops applying if during any monthly reporting period the total assets of the firm , on either an in"
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,9.3,EUR 30 billion,d12f4d530f4c6bb2,rule:part:pra-rules/regulatory-reporting/01-06-2026:9.3,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#09ca42fb07ce402e9b374858a4f038be,Regulatory Reporting,,,6,"stops applying if during any monthly reporting period the total assets of the firm , on either an individual basis or UK consolidation group basis, become equal to or greater than EUR 30 billion, in which case the firm is required to start reporting this data item weekly after the end of that reporting period."
rulebook_rule,local_rulebook_db,rule,Regulatory Reporting,9.3,£5 billion,d12f4d530f4c6bb2,rule:part:pra-rules/regulatory-reporting/01-06-2026:9.3,https://www.prarulebook.co.uk/pra-rules/regulatory-reporting/01-06-2026#09ca42fb07ce402e9b374858a4f038be,Regulatory Reporting,,,1,"to be reported: (i) every business day if the firm has total assets , calculated in accordance with provisions implementing Council Directive 86/635/EEC, equal to or greater than £5 billion on an individual basis or UK consolidation group basis; and (ii) weekly if the firm has total assets , calculated in accordance with provisions implementing Council Directive 86/6"
